Date,Time,Precip,Air max,min,Soil max,min,Solar,ETo,RH max,min
20090602,23:59,0,74,51,76,69,673,0.23,98.3,54
20090603,23:59,0,73,51,75,69,631,0.21,99.2,53.6
20090604,23:59,0,72,52,75,69,621,0.21,93.8,51.9
20090605,23:59,0,71,49,76,69,635,0.22,95.3,49.2
20090606,23:59,0,71,49,76,69,677,0.23,95.5,51.8
20090607,23:59,0,73,46,76,69,722,0.24,96.9,51
20090608,23:59,0,69,48,76,69,664,0.22,96.7,55.6
20090609,23:59,0,68,54,75,70,634,0.22,88.3,55.9
20090610,23:59,0,70,57,75,70,519,0.17,94.6,60.4
20090611,23:59,0,71,53,75,70,535,0.18,87.9,60.4
20090612,23:59,0,69,50,75,69,657,0.22,95,56.6
20090613,23:59,0,70,53,74,70,531,0.17,93.7,64.3
20090614,23:59,0,71,51,75,70,594,0.21,91.1,49.5
20090615,23:59,0,70,49,73,69,460,0.16,94.8,55.8
20090616,23:59,0,78,53,76,69,665,0.23,93.3,45.3
20090617,23:59,0,75,52,78,71,695,0.24,96.9,55.5
20090618,23:59,0,86,50,80,71,718,0.27,97.6,41.2
20090619,23:59,0,83,51,81,72,709,0.26,98.2,41.6
20090620,23:59,0,65,49,77,72,656,0.21,92.5,66.4
20090621,23:59,0,71,51,78,70,744,0.24,90,48.9
20090622,23:59,0,84,48,80,70,743,0.27,97.1,29.5
20090623,23:59,0,85,52,79,72,741,0.28,94.7,35.4
20090624,23:59,0,82,53,77,72,681,0.25,98.8,70.1
20090625,23:59,0,93,66,77,71,642,0.25,,
20090626,23:59,0,85,62,78,70,701,0.25,,
20090627,23:59,0,103,62,81,70,727,0.31,,
20090628,23:59,0,93,68,81,74,715,0.31,,
20090629,23:59,0,105,69,80,73,723,0.3,,
20090630,23:59,0,98,74,80,74,686,0.28,,
20090701,23:59,0,91,69,79,73,667,0.27,,
20090702,23:59,0,91,68,80,72,699,0.29,,
20090703,23:59,0,105,68,80,72,685,0.29,,
20090704,23:59,0,86,68,79,72,668,0.26,96.2,60.1
20090705,23:59,0,85,65,78,72,633,0.24,,
20090706,23:59,0,87,65,81,72,711,0.27,96.1,39.6
20090707,23:59,0.02,84,61,79,72,742,0.28,96.5,33.7
20090708,23:59,0,78,47,,,712,0.24,,
20090709,23:59,0,79,47,80,72,730,0.25,,
20090710,23:59,0,81,46,81,72,725,0.26,,
20090711,23:59,0,80,53,79,74,505,0.2,87.4,20.9
20090712,23:59,0,83,53,82,73,685,0.26,,
20090713,23:59,0,96,51,84,74,701,0.28,,
20090714,23:59,0,93,56,85,76,713,0.28,,
20090715,23:59,0,84,54,83,76,716,0.29,92.7,22.9
20090716,23:59,0,86,49,83,75,697,0.29,99.6,16.9
20090717,23:59,0,88,52,83,75,683,0.29,,
20090718,23:59,0,92,52,83,75,659,0.28,,
20090719,23:59,0,87,53,83,75,683,0.28,94.1,20.8
20090720,23:59,0,82,51,82,75,694,0.26,99.2,24.6
20090721,23:59,0,82,52,83,75,694,0.25,97,21.8
20090722,23:59,0,82,52,84,75,700,0.25,95.1,26.5
20090723,23:59,0,76,49,82,75,655,0.23,97.8,34.7
20090724,23:59,0,75,50,78,74,604,0.2,96.2,46.3
20090725,23:59,0,77,50,79,72,645,0.22,96.5,35.3
20090726,23:59,0,84,47,80,72,686,0.26,100,26.4
20090727,23:59,0,82,49,80,72,668,0.25,99.3,30.8
20090728,23:59,0,77,51,80,73,617,0.22,99.7,45.9
20090729,23:59,0,72,56,79,73,612,0.22,92.9,53.8
20090730,23:59,0,77,56,80,73,558,0.2,97.5,48.4
20090731,23:59,0,78,53,81,74,611,0.22,100,37.3
20090801,23:59,0,77,50,80,73,601,0.22,99.9,37.4
20090802,23:59,0,78,54,80,73,608,0.22,97,33.5
20090803,23:59,0,75,54,80,73,586,0.21,95.3,41.5
20090804,23:59,0,82,53,82,73,646,0.25,94.9,19.8
20090805,23:59,0,77,51,80,73,649,0.24,96,39.5
20090806,23:59,0,75,55,80,75,558,0.21,92.5,44.4
20090807,23:59,0,73,51,80,73,590,0.22,94.6,38.2
20090808,23:59,0,85,49,81,73,628,0.25,98.2,17.3
20090809,23:59,0,93,52,83,73,637,0.28,94.5,8
20090810,23:59,0,84,56,81,75,566,0.24,97,34
20090811,23:59,0,77,55,81,74,580,0.22,99.7,39.2
20090812,23:59,0,91,49,82,73,621,0.21,,
20090813,23:59,0,89,54,84,75,624,0.25,86.2,35.3
20090814,23:59,0,78,51,81,75,629,0.24,89.8,35.4
20090815,23:59,0,83,49,81,73,600,0.22,90.9,36.8
20090816,23:59,0,80,50,80,73,625,0.23,94.1,36.2
20090817,23:59,0,76,49,80,73,604,0.21,94.7,45.9
20090818,23:59,0,77,52,79,73,551,0.19,95.1,52
20090819,23:59,0,72,53,78,73,521,0.17,93.4,59.5
20090820,23:59,0,75,53,79,72,574,0.2,92.3,52.1
20090821,23:59,0,89,52,81,72,567,0.22,95.1,38.6
20090822,23:59,0,78,51,78,73,426,0.15,93.3,54.1
20090823,23:59,0,73,49,77,73,513,0.17,93.8,58.9
20090824,23:59,0,75,47,77,70,548,0.19,94.3,46.7
20090825,23:59,0,78,49,78,71,583,0.21,92.5,40.3
20090826,23:59,0,83,49,79,71,586,0.22,94.6,23.6
20090827,23:59,0,98,47,81,71,568,0.24,93.2,18.4
20090828,23:59,0,102,58,82,74,486,0.23,62.7,12.4
20090829,23:59,0,101,61,85,76,582,0.26,80.7,21.1
20090830,23:59,0,87,56,83,77,580,0.23,88.8,32.4
20090831,23:59,0,81,53,81,75,506,0.18,91.6,37.4
20090901,23:59,0,93,55,83,75,562,0.22,90.4,30.2
20090902,23:59,0,96,59,84,76,482,0.21,75.4,22.6
20090903,23:59,0,97,61,86,77,549,0.24,66.4,22.2
20090904,23:59,0,84,52,84,77,576,0.22,84.9,17.2
20090905,23:59,0,79,48,82,75,558,0.19,92.2,47.2
20090906,23:59,0,78,54,83,76,558,0.2,90.3,41.5
20090907,23:59,0,79,49,81,74,553,0.2,90,32
20090908,23:59,0,78,47,80,73,554,0.2,90.7,38.9
20090909,23:59,0,80,49,79,72,525,0.19,91.6,40.9
20090910,23:59,0,94,51,81,72,538,0.22,83.8,28.5
20090911,23:59,0,89,54,80,73,405,0.16,88.4,27.7
20090912,23:59,0,78,53,79,73,507,0.17,90.6,50.2
20090913,23:59,0,72,55,77,73,411,0.15,94.2,56.1
20090914,23:59,0,74,56,76,72,492,0.16,94.4,56.7
20090915,23:59,0,82,52,77,70,492,0.18,92.8,42.8
20090916,23:59,0,84,55,78,70,504,0.18,87.1,40
20090917,23:59,0,86,53,78,71,504,0.18,93.9,43.5
20090918,23:59,0,91,56,78,72,487,0.21,90.2,35.5
20090919,23:59,0,78,52,75,71,500,0.17,93.9,54.3
20090920,23:59,0,85,52,75,69,487,0.18,96.5,19
20090921,23:59,0,85,49,75,69,502,0.17,95.7,45.8
20090922,23:59,0,89,51,77,69,490,0.18,94.2,39.5
20090923,23:59,0,95,52,76,69,476,0.16,,
20090924,23:59,0,86,50,75,69,463,0.17,95.3,36.5
20090925,23:59,0,90,44,75,68,475,0.17,96.1,34.6
20090926,23:59,0,100,51,77,69,462,0.19,91.7,16
20090927,23:59,0,87,54,75,70,437,0.18,95.1,32.6
20090928,23:59,0,66,51,72,69,360,0.11,95.2,71.3
20090929,23:59,0,68,47,70,66,356,0.13,93.1,35.9
20090930,23:59,0,74,41,71,64,460,0.15,90.3,28.6
20091001,23:59,0,84,41,72,64,462,0.17,78.4,12.7
20091002,23:59,0,82,44,71,64,451,0.18,78,23.1
20091003,23:59,0,64,46,68,64,437,0.16,85.1,47.5
20091004,23:59,0,63,45,66,61,440,0.15,85.6,47.6
20091005,23:59,0,71,38,66,60,434,0.14,93.2,27.5
20091006,23:59,0,76,36,67,60,432,0.15,80.3,20.4
20091007,23:59,0,76,41,67,61,429,0.16,88.5,25.7
20091008,23:59,0,66,45,68,62,422,0.13,92.5,53.5
20091009,23:59,0,68,45,67,62,377,0.12,92.3,56.6
20091010,23:59,0,68,41,66,61,385,0.12,94.6,57.4
20091011,23:59,0,60,49,66,62,301,0.09,87.5,70.9
20091012,23:59,0,67,54,,,208,0.06,85.5,50.9
20091013,23:59,2.82,65,59,64,63,47,0.02,93.2,58.9
20091014,23:59,0,73,60,67,63,214,0.06,90.4,66.3
20091015,23:59,0,80,60,71,65,372,0.12,92.7,58.2
20091016,23:59,0,84,60,73,68,369,0.13,92.5,43.6
20091017,23:59,0,86,54,73,67,376,0.13,94.8,41.8
20091018,23:59,0,75,50,71,68,320,0.11,92.8,34.5
20091019,23:59,0.01,64,46,68,65,173,0.04,93.3,75.2
20091020,23:59,0,70,50,69,64,356,0.1,91.8,58.6
20091021,23:59,0.02,72,52,69,65,291,0.08,92.5,55.3
20091022,23:59,0.02,75,49,69,64,310,0.09,95.1,59.3
20091023,23:59,0.01,84,48,69,64,355,0.11,94.8,35.9
20091024,23:59,0.04,76,49,69,64,337,0.1,93.1,51.1
20091025,23:59,0.01,80,49,69,64,352,0.11,94.7,32
20091026,23:59,0,81,46,69,63,354,0.12,89.7,28
20091027,23:59,0.05,65,46,67,63,344,0.15,91.7,25.2
20091028,23:59,0.01,62,41,63,59,358,0.14,63.6,26.4
20091029,23:59,0.02,68,35,62,57,337,0.1,80.6,28.7
20091030,23:59,0.02,73,39,63,58,338,0.1,90.7,39.3
20091031,23:59,0.02,76,43,64,59,334,0.1,,
20091101,23:59,0,78,44,64,60,327,0.1,94.9,37.1
20091102,23:59,0,82,46,65,60,326,0.1,90.9,37.1
20091103,23:59,0,83,45,65,60,324,0.11,88.4,33.6
20091104,23:59,0,61,45,64,61,186,0.05,94.6,71
20091105,23:59,0,69,40,62,59,250,0.07,95.5,57.8
20091106,23:59,0,69,44,63,59,306,0.09,95.4,60.6
20091107,23:59,0,66,47,63,60,286,0.08,92.4,50.9
20091108,23:59,0,68,39,61,58,266,0.07,94,36.7
20091109,23:59,0,66,33,60,56,226,0.06,89.9,37.1
20091110,23:59,0,69,38,59,56,226,0.07,85.3,36.7
20091111,23:59,0,63,44,59,57,144,0.02,,
20091112,23:59,0,62,43,60,57,218,0.05,92.9,57.5
20091113,23:59,0,60,33,59,55,277,0.07,94.8,49
20091114,23:59,0,63,37,59,55,283,0.07,94.9,59.1
20091115,23:59,0,67,33,58,54,287,0.07,94.9,27.5
20091116,23:59,0,71,32,58,53,289,0.03,,
20091117,23:59,0,67,32,57,53,284,0.08,90.3,38.5
20091118,23:59,0.02,61,41,58,55,278,0.07,90.3,48.3
20091119,23:59,0,69,30,57,53,278,0.07,93.9,34.2
20091120,23:59,0.01,65,33,55,53,164,0.05,93.8,46.6
20091121,23:59,0.01,58,36,56,53,272,0.06,94.8,47.5
20091122,23:59,0,64,32,56,52,256,0.06,94.6,55.7
20091123,23:59,0,65,36,56,53,273,0.07,95.1,35.1
20091124,23:59,0,71,35,56,52,265,0.07,88.6,36.5
20091125,23:59,0,71,35,56,52,260,0.07,91.1,35.6
20091126,23:59,0,76,35,56,52,253,0.07,91.7,27.4
20091127,23:59,0,59,40,55,53,145,0.04,,
20091128,23:59,0,65,41,55,52,254,0.1,77.6,24.6
20091129,23:59,0,68,35,55,51,265,0.08,88.2,19.2
20091130,23:59,0,69,31,54,51,257,0.07,85.1,28.5
20091201,23:59,0,65,33,54,50,214,0.06,91,36.6
20091202,23:59,0,51,34,53,51,160,0.03,95.8,77
20091203,23:59,0.01,62,36,54,51,208,0.05,94.6,51.1
20091204,23:59,0,64,30,53,50,233,0.06,94.9,42.9
20091205,23:59,0,53,32,53,51,159,0.02,,
20091206,23:59,0,50,25,51,48,91,0.02,94.9,64.8
20091207,23:59,0.58,46,31,50,48,110,0.03,91.9,66.1
20091208,23:59,0,49,25,48,46,233,0.05,93.7,44.5
20091209,23:59,0,49,26,48,45,238,0.05,91.8,53.1
20091210,23:59,0.17,52,39,49,47,113,0.03,91.4,57.4
20091211,23:59,0.1,54,44,51,49,91,0.02,94.8,82.9
20091212,23:59,0.56,59,46,52,51,86,0.03,95,73.7
20091213,23:59,0.18,58,47,53,51,111,0.04,91.5,74.2
20091214,23:59,0,57,40,53,52,146,0.03,93.9,66.9
20091215,23:59,0,58,37,52,50,163,0.04,94.6,67.8
20091216,23:59,0,64,40,53,50,180,0.04,94.3,55.3
20091217,23:59,0,61,41,54,51,184,0.04,94.3,74.5
20091218,23:59,0,63,39,54,51,224,0.05,94,62.1
20091219,23:59,0,57,40,53,51,196,0.05,93.5,66.5
20091220,23:59,0,68,37,53,50,189,0.05,93.9,51.2
20091221,23:59,0.13,60,44,53,51,119,0.03,93.5,72.1
20091222,23:59,0,53,37,53,50,231,0.08,76.1,38.5
20091223,23:59,0,57,32,50,48,241,0.06,84.8,32.5
20091224,23:59,0,61,29,49,46,235,0.06,89,35.4
20091225,23:59,0,64,28,49,46,239,0.06,90,35.7
20091226,23:59,0.51,55,33,48,47,96,0.02,94.4,63.9
20091227,23:59,0.07,59,44,51,48,167,0.04,94.2,72.8
20091228,23:59,0.06,52,41,50,49,90,0.02,94.1,79.1
20091229,23:59,0.02,53,39,52,49,150,0.03,93.6,77.7
20091230,23:59,0.02,58,45,53,51,177,0.04,93.3,62.5
20091231,23:59,0,62,44,54,51,199,0.05,90,59
20100101,23:59,0,62,41,53,51,138,0.03,92.4,65.1
20100102,23:59,0,62,39,53,50,199,0.05,94.7,66.8
20100103,23:59,0,60,37,53,50,228,0.06,91.6,58.5
20100104,23:59,0,63,37,52,50,237,0.05,93.7,56.6
20100105,23:59,0,62,35,52,49,213,0.05,92.9,54.3
20100106,23:59,0.03,62,38,52,49,201,0.05,90.9,52.3
20100107,23:59,0,68,39,52,50,225,0.05,93,58.9
20100108,23:59,0,63,40,52,50,167,0.04,93.2,67.9
20100109,23:59,0,57,40,52,50,126,0.02,93.6,75.5
20100110,23:59,0,63,37,52,50,197,0.05,94.5,55
20100111,23:59,0,64,43,53,50,175,0.04,92.2,58
20100112,23:59,0.17,60,50,54,52,101,0.02,93.8,81.7
20100113,23:59,0.41,62,47,55,53,213,0.06,88.8,61.9
20100114,23:59,0,64,41,54,52,245,0.06,93.9,59.2
20100115,23:59,0,59,39,54,52,165,0.04,90.5,60.1
20100116,23:59,0,63,36,53,51,207,0.05,89.3,49.1
20100117,23:59,0.28,54,45,53,52,62,0.01,92.4,76.3
20100118,23:59,0.64,59,46,52,52,73,0.04,92.7,65.9
20100119,23:59,1.38,59,45,52,51,140,0.05,87.4,62
20100120,23:59,1.04,58,46,51,50,116,0.05,79,56
20100121,23:59,0.29,51,45,51,50,48,0.02,87.3,64.3
20100122,23:59,0.44,52,37,50,49,144,0.03,90.5,65.2
20100123,23:59,0.05,58,38,50,48,217,0.05,92.7,60.3
20100124,23:59,0,52,34,50,48,111,0.02,94.4,75.4
20100125,23:59,0.02,56,45,51,49,110,0.03,90,66.8
20100126,23:59,0.43,54,47,52,51,51,0,92.7,86
20100127,23:59,0,57,42,53,51,193,0.04,92.3,75.9
20100128,23:59,0,62,41,54,51,238,0.05,93.2,61
20100129,23:59,0.17,62,40,53,51,254,0.06,93.4,67.8
20100130,23:59,0,62,44,55,53,285,0.07,93.7,51.2
20100131,23:59,0,63,42,54,52,267,0.06,91.7,52.4
20100201,23:59,0,61,38,54,52,238,0.06,93.7,56.3
20100202,23:59,0,64,42,54,52,277,0.07,90.1,52
20100203,23:59,0,64,41,55,52,296,0.07,94.3,56.7
20100204,23:59,0.15,62,46,54,53,123,0.04,90.6,53.4
20100205,23:59,0.11,63,47,55,53,194,0.05,93.4,71.9
20100206,23:59,0.13,58,43,55,54,182,0.05,91.9,71.9
20100207,23:59,0,56,41,54,52,150,0.04,88.9,64.8
20100208,23:59,0,57,40,53,52,221,0.06,93,67.5
20100209,23:59,0.23,56,41,53,52,212,0.05,92,57.6
20100210,23:59,0,58,34,53,51,255,0.06,93.2,65.1
20100211,23:59,0,59,38,53,51,242,0.06,93.6,65.6
20100212,23:59,0,63,42,54,51,227,0.06,91.8,68
20100213,23:59,0.01,68,41,55,52,330,0.08,94.7,56
20100214,23:59,0.01,67,40,55,53,340,0.08,94.4,60.9
20100215,23:59,0,72,39,55,53,338,0.09,93.5,53.9
20100216,23:59,0,69,43,56,54,322,0.09,94.4,59.9
20100217,23:59,0,73,41,56,54,346,0.1,94.2,53.4
20100218,23:59,0,58,42,56,54,226,0.05,95.3,83.4
20100219,23:59,0,58,44,55,55,120,0.03,89.4,76.1
20100220,23:59,0.02,58,45,55,54,279,0.08,91,64.9
20100221,23:59,0.15,54,48,55,54,116,0.03,92.5,79.1
20100222,23:59,0.05,61,40,55,53,332,0.09,93.2,48.9
20100223,23:59,0.56,50,41,55,53,72,0.01,93.3,80.6
20100224,23:59,0.36,63,47,55,53,264,0.07,94.1,71.3
20100225,23:59,0,66,45,56,54,358,0.1,92.3,57.9
20100226,23:59,0.81,65,45,55,54,133,0.03,93.6,58.9
20100227,23:59,0.27,60,43,55,54,194,0.04,93.7,68.2
20100228,23:59,0.01,65,39,55,53,374,0.1,93.9,65.9
20100301,23:59,0,57,41,54,53,178,0.04,94.7,79
20100302,23:59,0.59,56,44,54,53,109,0.02,93.3,82.8
20100303,23:59,0.84,54,39,54,52,134,0.03,91.7,71.8
20100304,23:59,0,58,36,53,51,414,0.1,92.9,60
20100305,23:59,0,59,34,52,51,303,0.07,94.1,58.2
20100306,23:59,0,66,44,54,52,314,0.08,88.9,47.3
20100307,23:59,0,60,40,54,52,392,0.11,92.3,65.9
20100308,23:59,0.06,58,41,54,52,307,0.1,89.8,49
20100309,23:59,0,56,38,53,51,371,0.11,85.5,49.3
20100310,23:59,0.11,57,36,53,51,427,0.12,92,43.6
20100311,23:59,0,64,32,53,50,444,0.12,93,31.6
20100312,23:59,0.24,61,36,53,51,171,0.04,89.2,69.4
20100313,23:59,0,59,35,53,51,444,0.12,90.7,38.3
20100314,23:59,0,65,33,53,51,455,0.12,92.2,37
20100315,23:59,0,73,35,54,51,440,0.13,94.1,40.7
20100316,23:59,0,76,41,55,52,435,0.14,92.8,42.1
20100317,23:59,0,77,43,56,53,445,0.14,94.3,40
20100318,23:59,0,76,41,57,54,473,0.15,94,33.6
20100319,23:59,0,80,39,57,54,492,0.17,80.5,22.8
20100320,23:59,0,73,35,56,54,433,0.14,88,37
20100321,23:59,0,69,36,56,53,447,0.13,94,45.7
20100322,23:59,0,69,49,57,55,462,0.14,89.4,51.9
20100323,23:59,0,75,39,59,55,490,0.16,93.8,31.6
20100324,23:59,0.01,70,38,58,55,441,0.13,91.7,50.5
20100325,23:59,0,61,42,58,55,423,0.13,88.6,59.1
20100326,23:59,0,67,38,60,55,492,0.14,89.2,42.1
20100327,23:59,0,73,37,61,55,488,0.16,93.4,31.2
20100328,23:59,0,75,38,61,56,471,0.17,91.6,28.3
20100329,23:59,0,68,37,60,56,427,0.13,90.3,57.4
20100330,23:59,0.16,60,47,59,58,377,0.12,88,57.8
20100331,23:59,0.04,59,42,58,56,459,0.13,87.8,46.2
20100401,23:59,0,59,36,59,55,471,0.13,91.5,53.8
20100402,23:59,0.09,60,35,58,55,309,0.03,,
20100403,23:59,0,57,38,58,55,366,0.09,91.1,52.2
20100404,23:59,1.18,59,37,56,54,241,0.06,92.6,48.5
20100405,23:59,0.44,58,40,58,54,466,0.13,91.5,53.6
20100406,23:59,0,64,35,60,54,555,0.15,92.8,48.7
20100407,23:59,0,75,37,62,56,559,0.17,93.5,39.8
20100408,23:59,0.04,67,41,62,58,558,0.17,91.2,52.3
20100409,23:59,0,72,39,62,57,554,0.17,,
20100410,23:59,0,59,45,61,58,179,0.05,90.1,63.3
20100411,23:59,0.62,60,46,58,56,183,0.06,85.1,56.4
20100412,23:59,0.56,57,43,58,55,306,0.08,90.6,70.6
20100413,23:59,0,61,39,59,55,483,0.13,94.5,58.1
20100414,23:59,0,62,44,60,57,419,0.12,89.7,57
20100415,23:59,0,70,41,62,56,550,0.17,91.1,50.6
20100416,23:59,0,68,42,62,58,576,0.18,89.3,47.2
20100417,23:59,0.04,74,41,64,58,585,0.18,93,49.2
20100418,23:59,0.04,76,43,65,60,559,0.19,94,43.1
20100419,23:59,0,65,46,63,61,399,0.12,92.5,68.3
20100420,23:59,0.39,58,46,62,59,464,0.14,93.4,58.6
20100421,23:59,0.39,52,41,60,57,124,0.02,91.7,70.8
20100422,23:59,0,64,42,60,56,386,0.1,93.7,59.7
20100423,23:59,0,67,41,62,57,558,0.17,94.4,65.6
20100424,23:59,0,71,45,64,59,535,0.16,94.1,53.4
20100425,23:59,0,81,41,65,60,607,0.2,94,39.7
20100426,23:59,0,76,41,65,61,586,0.21,91.3,23.6
20100427,23:59,0.14,62,47,64,61,167,0.04,90.5,75.1
20100428,23:59,0.07,58,42,61,59,519,0.15,93.6,60.6
20100429,23:59,0,61,42,62,58,544,0.17,85.3,52.5
20100430,23:59,0.04,65,37,63,58,633,0.2,91.1,39.9
20100501,23:59,0,70,37,64,58,621,0.19,93.4,50.5
20100502,23:59,0,76,44,65,60,631,0.2,93.1,33.2
20100503,23:59,0,78,42,66,61,634,0.22,93.9,35.1
20100504,23:59,0,74,44,67,62,621,0.2,95.5,35
20100505,23:59,0,66,40,65,61,639,0.2,92.5,45.7
20100506,23:59,0,71,41,66,61,644,0.2,91.8,31.1
20100507,23:59,0,71,37,66,61,645,0.21,90.5,28.3
20100508,23:59,0,67,40,65,61,638,0.2,92.6,51.8
20100509,23:59,0,60,51,64,62,544,0.16,87.8,65.5
20100510,23:59,0.11,59,47,63,60,333,0.09,87.5,68.7
20100511,23:59,0,63,42,63,59,638,0.19,91.5,46.2
20100512,23:59,0,69,39,64,59,612,0.19,93.8,52.4
20100513,23:59,0,69,43,65,61,556,0.17,94.3,56.8
20100514,23:59,0,67,45,66,61,533,0.16,95.6,54.5
20100515,23:59,0,70,45,66,62,542,0.17,94.8,60.5
20100516,23:59,0,64,47,65,62,421,0.12,95.6,73.1
20100517,23:59,0,63,48,63,61,231,0.06,93.7,63.5
20100518,23:59,0,69,49,65,62,487,0.15,95.1,65.4
20100519,23:59,0,69,45,65,62,555,0.18,91.5,44.9
20100520,23:59,0,71,43,67,62,658,0.21,91,41.5
20100521,23:59,0,63,39,65,62,605,0.19,93.1,55.4
20100522,23:59,0.03,60,39,63,60,547,0.17,84,47.1
20100523,23:59,0,64,44,63,60,670,0.22,80.2,43.6
20100524,23:59,0,64,45,64,60,533,0.17,90.5,53.3
20100525,23:59,0.25,64,41,62,60,285,0.07,95.1,59.7
20100526,23:59,0,64,50,63,60,394,0,,
20100527,23:59,0.42,62,48,62,61,299,0.07,93.9,55.7
20100528,23:59,0,65,41,63,59,588,0.17,94,53.5
20100529,23:59,0,77,43,66,60,686,0.23,91.6,34.7
20100530,23:59,0,81,44,68,62,679,0.25,91,28.4
20100531,23:59,0,76,47,68,63,629,0.21,92.6,43.5
20100601,23:59,0,71,51,69,65,635,0.2,93,56.2
20100602,23:59,0.06,79,48,70,65,619,0.22,92.6,49
20100603,23:59,0.06,78,52,70,66,640,0.23,94.3,56.7
20100604,23:59,0.07,81,54,71,67,660,0.24,93.9,44.9
20100605,23:59,0,85,57,73,68,654,0.25,94.1,42.7
20100606,23:59,0.09,84,56,74,69,662,0.24,92.8,51
20100607,23:59,0.09,75,50,73,69,621,0.21,94.2,51.7
20100608,23:59,0,74,48,71,67,616,0.2,94.3,50.3
20100609,23:59,0.04,73,48,71,67,614,0.2,92.6,58.2
20100610,23:59,0.05,70,49,71,67,640,0.22,90.9,49.3
20100611,23:59,0,77,44,72,66,684,0.24,,
20100612,23:59,0,90,49,74,67,687,0.28,89.6,20.5
20100613,23:59,0.07,81,49,72,68,685,0.26,94,41.1
20100614,23:59,0.01,75,46,71,67,669,0.23,95,51.4
20100615,23:59,0,67,45,71,67,655,0.21,94.4,53.8
20100616,23:59,0,77,44,72,66,683,0.24,92.2,27.2
20100617,23:59,0,78,43,72,67,694,0.25,92.5,29.7
20100618,23:59,0,62,42,70,66,636,0.19,93.8,66.3
20100619,23:59,0,66,47,68,65,638,0.21,85.8,57.5
20100620,23:59,0,72,44,69,64,687,0.22,92.4,41.7
20100621,23:59,0,78,44,70,65,643,0.22,94.7,41.1
20100622,23:59,0,76,45,70,65,645,0.22,94.8,48.5
20100623,23:59,0.06,75,46,71,66,646,0.22,,
20100624,23:59,0.05,76,46,70,66,553,0.19,94.8,42.1
20100625,23:59,0.06,68,50,70,66,568,0.18,93,62.7
20100626,23:59,0,72,49,71,66,578,0.19,94.2,59.5
20100627,23:59,0.06,90,48,72,66,650,0.25,95,39.4
20100628,23:59,0.05,73,52,72,68,661,0.23,93.3,59.1
20100629,23:59,0.06,77,51,72,67,605,0.21,94.5,51.3
20100630,23:59,0,79,47,72,67,681,0.25,94.3,31.5
20100701,23:59,0,72,44,71,66,673,0.23,93.2,48.2
20100702,23:59,0,74,46,72,66,665,0.23,93,48.2
20100703,23:59,0,82,45,72,66,667,0.25,94,36.4
20100704,23:59,0,73,45,71,67,666,0.23,93.3,54.8
20100705,23:59,0,68,49,70,66,604,0.19,92.8,67.2
20100706,23:59,0,63,53,69,66,493,0.15,92.1,76.2
20100707,23:59,0,66,50,70,65,550,0.18,92.1,68.4
20100708,23:59,0,72,50,70,65,555,0.18,92.2,59.3
20100709,23:59,0,76,52,71,66,554,0.18,92,54.2
20100710,23:59,0,76,50,71,66,612,0.21,94.7,54.7
20100711,23:59,0,76,53,72,67,574,0.2,93.5,54.5
20100712,23:59,0,71,53,71,67,528,0.18,91.7,64.6
20100713,23:59,0,77,52,72,67,578,0.21,91.3,51.7
20100714,23:59,0,89,48,74,67,645,0.25,92.6,32.4
20100715,23:59,0,91,53,75,69,636,0.25,92,35.4
20100716,23:59,0,84,54,75,70,625,0.24,92.6,41.5
20100717,23:59,0,83,53,75,69,636,0.25,92.9,40.7
20100718,23:59,0,86,51,76,69,654,0.25,93.1,35.4
20100719,23:59,0,75,49,75,69,650,0.23,93.4,48.3
20100720,23:59,0,67,49,73,68,432,0.14,92.8,63.9
20100721,23:59,0,68,49,72,67,455,0.15,92.5,60.1
20100722,23:59,0,72,50,72,66,551,0.19,92.2,54.1
20100723,23:59,0,75,52,73,67,544,0.2,91.9,52.9
20100724,23:59,0,76,50,73,67,574,0.2,93.9,51
20100725,23:59,0,68,52,72,67,554,0.18,91.8,64.3
20100726,23:59,0,65,51,70,66,455,0.14,90.6,68.3
20100727,23:59,0,68,49,70,65,501,0.17,89.6,59
20100728,23:59,0.09,71,48,70,65,558,0.19,90.8,54.8
20100729,23:59,0,77,53,71,65,692,0.19,92.8,47.3
20100730,23:59,0,78,51,72,66,644,0.22,93.3,39.5
20100731,23:59,0,74,51,72,66,620,0.2,92.7,51.5
20100801,23:59,0,77,50,72,66,632,0.21,92,37.2
20100802,23:59,0,79,50,73,66,661,0.22,91.6,38.6
20100803,23:59,0,79,48,73,67,663,0.23,92.4,41.1
20100804,23:59,0,72,50,73,67,621,0.2,92.6,55.2
20100805,23:59,0,71,48,72,67,560,0.18,92.1,54
20100806,23:59,0,71,48,72,66,613,0.2,90.8,57.3
20100807,23:59,0,68,51,72,67,552,0.17,90.7,64.1
20100808,23:59,0,67,54,71,67,576,0.19,88.7,67.6
20100809,23:59,0,73,52,72,66,567,0.19,91.5,58
20100810,23:59,0,70,52,72,67,563,0.18,89.7,61.1
20100811,23:59,0,71,53,73,67,571,0.19,90.1,59.7
20100812,23:59,0,76,52,73,68,546,0.18,91.5,54.8
20100813,23:59,0,72,52,72,67,557,0.19,91.3,60.7
20100814,23:59,0,72,53,72,67,538,0.18,90.5,58.1
20100815,23:59,0,77,54,73,67,582,0.2,89.9,47.9
20100816,23:59,0,83,51,74,68,610,0.22,91.6,42.3
