code_uic;libelle;fret;voyageurs;code_ligne;rg_troncon;pk;commune;departemen;idreseau;idgaia;x_l93;y_l93;x_wgs84;y_wgs84;c_geo;geo_point_2d;geo_shape
87381483;Maurecourt;N;O;334000;1;027+751;ANDRESY;YVELINES;5421;d99768bc-6667-11e3-89ff-01f464e0362d;631194.246600002;6876759.327799998;2.059879943892542;48.987078613205306;48.987078613205306,2.059879943892542;48.9870786132,2.05987994389;"{""coordinates"": [2.059879943892541, 48.9870786131839], ""type"": ""Point""}"
87576009;Vierzon-Ville;O;O;593000;1;199+134;VIERZON;CHER;7203;e0262264-19bf-11e5-82ff-01fc64e0362d;628690.7254000008;6681206.363600001;2.057565019922154;47.22732629632017;47.22732629632017,2.057565019922154;47.2273262963,2.05756501992;"{""coordinates"": [2.057565019922153, 47.22732629628934], ""type"": ""Point""}"
87545111;Monnerville;N;O;570000;1;069+793;MONNERVILLE;ESSONNE;5556;d993bcae-6667-11e3-89ff-01f464e0362d;628209.2795000002;6805656.064399999;2.031020422674964;48.347252262438936;48.347252262438936,2.0310204226749637;48.3472522624,2.03102042267;"{""coordinates"": [2.031020422674963, 48.34725226241423], ""type"": ""Point""}"
87473868;Paimpol;N;O;486000;1;541+547;PAIMPOL;COTES-D'ARMOR;5905;d97e776a-6667-11e3-89ff-01f464e0362d;256134.05870000273;6869950.245999999;-3.046020468525522;48.77663514565281;48.77663514565281,-3.0460204685255223;48.7766351456,-3.04602046853;"{""coordinates"": [-3.046020468525527, 48.77663514563032], ""type"": ""Point""}"
87694737;La Clayette-Baudemont;N;O;775000;1;028+132;BAUDEMONT;SAONE-ET-LOIRE;4633;d9bcf316-6667-11e3-89ff-01f464e0362d;799956.2924999967;6577299.6587000005;4.298400545470132;46.28819138501796;46.28819138501796,4.298400545470132;46.288191385,4.29840054547;"{""coordinates"": [4.29840054547013, 46.28819138500203], ""type"": ""Point""}"
87413203;Le Havre-Graville;N;O;340000;1;225+234;HAVRE (LE );SEINE-MARITIME;4947;d98b2c4c-6667-11e3-89ff-01f464e0362d;494299.10610000044;6937078.4263;0.160871799514422;49.49977111315972;49.49977111315972,0.1608717995144224;49.4997711131,0.160871799514;"{""coordinates"": [0.16087179951442, 49.49977111314082], ""type"": ""Point""}"
87142000;Chaumont;O;O;020000;1;306+425;CHAUMONT;HAUTE-MARNE;3669;d9da7f04-6667-11e3-89ff-01f464e0362d;856942.5474999994;6781158.473099999;5.10906827225772;48.1119332578839;48.1119332578839,5.10906827225772;48.1119332579,5.10906827226;"{""coordinates"": [5.109068272257721, 48.111933257857935], ""type"": ""Point""}"
87485490;St-Maixent-l'Ecole;N;O;538000;1;049+986;SAINT-MAIXENT-L'ÉCOLE;DEUX-SEVRES;6559;d9c64946-6667-11e3-89ff-01f464e0362d;454152.9171999991;6594599.287900001;-0.201124480577793;46.40649034311194;46.40649034311194,-0.20112448057779309;46.4064903431,-0.201124480578;"{""coordinates"": [-0.201124480577795, 46.406490343096365], ""type"": ""Point""}"
87415877;Val-de-Reuil;N;O;340000;1;111+554;VAL-DE-REUIL;EURE;7077;2961c406-dfbc-11e3-a2ff-01a464e0362d;570808.5376000032;6909884.281399999;1.224844887249741;49.2755264557537;49.2755264557537,1.2248448872497413;49.2755264557,1.22484488725;"{""coordinates"": [1.22484488724974, 49.275526455733704], ""type"": ""Point""}"
87281055;Croix-l'Allumette;N;O;278000;1;008+530;CROIX;NORD;3891;29ec3f6a-dfbc-11e3-a2ff-01a464e0362d;710751.1231999993;7065615.789299998;3.151866679185366;50.68726440720281;50.68726440720281,3.1518666791853662;50.6872644072,3.15186667919;"{""coordinates"": [3.151866679185366, 50.68726440718935], ""type"": ""Point""}"
87671651;Maubourguet;O;N;652000;1;219+506;MAUBOURGUET;HAUTES-PYRENEES;9146;c143dc80-f312-11e3-90ff-015864e0362d;459855.96599999815;6266994.4010999985;0.033248341290974;43.461440919388735;43.461440919388735,0.033248341290973836;43.4614409194,0.033248341291;"{""coordinates"": [0.033248341290973, 43.46144091936513], ""type"": ""Point""}"
87545525;Dourdan;O;O;550000;1;055+542;DOURDAN;ESSONNE;3997;d9852e40-6667-11e3-89ff-01f464e0362d;626898.8059;6826385.102000002;2.009826148353142;48.533576917580454;48.533576917580454,2.0098261483531417;48.5335769176,2.00982614835;"{""coordinates"": [2.00982614835314, 48.53357691755674], ""type"": ""Point""}"
87574004;Blois-Chambord;O;O;570000;2;179+810;BLOIS;LOIR-ET-CHER;3258;e1ab3328-19bf-11e5-a6ff-01fc64e0362d;574006.8800000027;6721891.5145;1.323609474757427;47.58536368242396;47.58536368242396,1.3236094747574265;47.5853636824,1.32360947476;"{""coordinates"": [1.323609474757425, 47.58536368239514], ""type"": ""Point""}"
87683318;St-Florentin-Vergigny;O;O;832000;1;221+295;VERGIGNY;YONNE;6454;c117debc-f312-11e3-90ff-015864e0362d;754871.4570999965;6764869.396600001;3.735503244957555;47.9819130603724;47.9819130603724,3.735503244957555;47.9819130603,3.73550324496;"{""coordinates"": [3.735503244957555, 47.98191306034574], ""type"": ""Point""}"
87597005;Châteauroux;O;O;594000;1;353+981;CHATEAUROUX;INDRE;3654;292804e0-dfbc-11e3-a2ff-01a464e0362d;599259.567900002;6634258.7916;1.679039300829728;46.80088643266406;46.80088643266406,1.6790393008297275;46.8008864326,1.67903930083;"{""coordinates"": [1.679039300829726, 46.800886432649634], ""type"": ""Point""}"
87543199;Theillay;N;O;590000;2;191+008;THEILLAY;LOIR-ET-CHER;6960;e1456ca4-19bf-11e5-a6ff-01fc64e0362d;627836.1645999998;6691226.741500001;2.044669956840562;47.317435779661224;47.317435779661224,2.0446699568405617;47.3174357796,2.04466995684;"{""coordinates"": [2.04466995684056, 47.31743577963091], ""type"": ""Point""}"
87345389;Bouchain;O;O;250000;1;219+772;BOUCHAIN;NORD;3309;d9d0e65a-6667-11e3-89ff-01f464e0362d;723687.6533999965;7020065.0242;3.331897602202126;50.278036903655895;50.278036903655895,3.331897602202126;50.2780369036,3.3318976022;"{""coordinates"": [3.331897602202125, 50.27803690364063], ""type"": ""Point""}"
87595272;Neuvic;N;O;621000;1;050+646;NEUVIC;DORDOGNE;5769;c132dcd0-f312-11e3-90ff-015864e0362d;499078.1479000002;6447757.926800001;0.445212384622905;45.09983757266865;45.09983757266865,0.44521238462290474;45.0998375726,0.445212384623;"{""coordinates"": [0.445212384622903, 45.09983757264932], ""type"": ""Point""}"
87784686;Villefranche-Vernet-les-Bains;N;O;669000;1;000+000;VILLEFRANCHE-DE-CONFLENT;PYRENEES-ORIENTALES;7235;dff5b16e-19bf-11e5-82ff-01fc64e0362d;648202.9095000029;6165970.140500002;2.369774283231592;42.591589998903046;42.591589998903046,2.3697742832315924;42.5915899989,2.36977428323;"{""coordinates"": [2.369774283231592, 42.59158999887746], ""type"": ""Point""}"
87317503;Feuquières-Fressenneville;N;O;323000;1;196+778;FEUQUIÈRES-EN-VIMEU;SOMME;4147;d96d097c-6667-11e3-89ff-01f464e0362d;598886.1648000032;6997018.571800001;1.58916384132379;50.06341295024145;50.06341295024145,1.5891638413237903;50.0634129502,1.58916384132;"{""coordinates"": [1.589163841323789, 50.063412950225214], ""type"": ""Point""}"
87182394;Munster;N;O;119000;1;018+539;MUNSTER;HAUT-RHIN;5719;d9d58f32-6667-11e3-89ff-01f464e0362d;1007961.7919000015;6778928.07;7.134168120018408;48.03816201780456;48.03816201780456,7.1341681200184075;48.0381620178,7.13416812002;"{""coordinates"": [7.13416812001841, 48.03816201777821], ""type"": ""Point""}"
87484147;Tiercé;O;O;450000;1;287+672;TIERCÉ;MAINE-ET-LOIRE;6990;e01bc54a-19bf-11e5-82ff-01fc64e0362d;439461.112499997;6729862.616599999;-0.469527770762688;47.617621633630044;47.617621633630044,-0.46952777076268787;47.6176216336,-0.469527770763;"{""coordinates"": [-0.46952777076269, 47.617621633601395], ""type"": ""Point""}"
87144279;Vittel;O;O;035000;1;068+689;VITTEL;VOSGES;7313;e0430752-19bf-11e5-82ff-01fc64e0362d;918541.5599000007;6793214.469999999;5.942242226000524;48.202635169665676;48.202635169665676,5.942242226000524;48.2026351696,5.942242226;"{""coordinates"": [5.942242226000526, 48.2026351696402], ""type"": ""Point""}"
87172007;Charleville-Mézières;O;O;205000;1;142+488;CHARLEVILLE-MEZIERES;ARDENNES;3621;d970a13e-6667-11e3-89ff-01f464e0362d;824389.3055000007;6964629.5196;4.725628702138134;49.768366315516765;49.768366315516765,4.725628702138134;49.7683663155,4.72562870214;"{""coordinates"": [4.725628702138134, 49.76836631549915], ""type"": ""Point""}"
87571687;Chinon;N;O;525000;1;200+919;CHINON;INDRE-ET-LOIRE;3710;e1863c06-19bf-11e5-a6ff-01fc64e0362d;491780.3093999997;6677174.505100001;0.250971132208373;47.16222550109984;47.16222550109984,0.2509711322083734;47.1622255011,0.250971132208;"{""coordinates"": [0.250971132208371, 47.16222550108648], ""type"": ""Point""}"
87471003;Rennes;O;O;420000;1;373+250;RENNES;ILLE-ET-VILAINE;6234;e136c148-19bf-11e5-a6ff-01fc64e0362d;352379.5341999978;6788371.353500001;-1.672881285302788;48.10311582578676;48.10311582578676,-1.6728812853027877;48.1031158258,-1.6728812853;"{""coordinates"": [-1.672881285302791, 48.103115825760746], ""type"": ""Point""}"
87393611;Longjumeau;O;O;990000;4;101+170;LONGJUMEAU;ESSONNE;5210;e1658148-19bf-11e5-a6ff-01fc64e0362d;647982.6497000009;6844946.858600002;2.293143129552544;48.702569507496214;48.702569507496214,2.293143129552544;48.7025695075,2.29314312955;"{""coordinates"": [2.293143129552543, 48.70256950747336], ""type"": ""Point""}"
87743328;Villereversure;N;O;884000;1;018+901;VILLEREVERSURE;AIN;7269;d9bb2bd2-6667-11e3-89ff-01f464e0362d;884916.063199997;6568883.3299;5.398158290281325;46.19451666097462;46.19451666097462,5.398158290281325;46.194516661,5.39815829028;"{""coordinates"": [5.398158290281326, 46.19451666095842], ""type"": ""Point""}"
87696260;Saincaize;O;O;690000;1;291+752;SAINCAIZE-MEAUCE;NIEVRE;6351;d94d4c12-6667-11e3-89ff-01f464e0362d;705437.5503999963;6647996.942200001;3.071469671641923;46.93214630073027;46.93214630073027,3.071469671641923;46.9321463007,3.07146967164;"{""coordinates"": [3.071469671641923, 46.93214630071623], ""type"": ""Point""}"
87696328;Moulins-sur-Allier;O;O;705000;1;408+452;YZEURE;ALLIER;5692;c0210eb6-f312-11e3-90ff-015864e0362d;725917.4547000006;6606579.2009;3.33831749651396;46.5587421520745;46.5587421520745,3.3383174965139597;46.5587421521,3.33831749651;"{""coordinates"": [3.338317496513959, 46.55874215205936], ""type"": ""Point""}"
87545467;Arpajon;N;O;550000;1;036+837;ARPAJON;ESSONNE;2938;e14a4fb8-19bf-11e5-a6ff-01fc64e0362d;644020.378399998;6832026.9102;2.240991107437124;48.58603053676793;48.58603053676793,2.240991107437124;48.5860305367,2.24099110744;"{""coordinates"": [2.240991107437122, 48.58603053674447], ""type"": ""Point""}"
87681361;Évry;N;O;745000;1;029+476;EVRY;ESSONNE;4112;e0182ca4-19bf-11e5-82ff-01fc64e0362d;659630.9522999972;6837298.334600002;2.452145652339384;48.634608020746256;48.634608020746256,2.4521456523393836;48.6346080207,2.45214565234;"{""coordinates"": [2.452145652339383, 48.63460802072305], ""type"": ""Point""}"
87394569;St-Sauveur-Châteauneuf;O;N;409000;1;023+692;SAINT-SAUVEUR-MARVILLE;EURE-ET-LOIR;8103;e542992c-6667-11e3-a7ff-01f464e0362d;572841.5423000008;6834900.4679999985;1.275271227080119;48.60180664013799;48.60180664013799,1.2752712270801185;48.6018066401,1.27527122708;"{""coordinates"": [1.275271227080117, 48.60180664011461], ""type"": ""Point""}"
87315010;Bacouël;O;N;321000;1;012+179;BACOUEL-SUR-SELLE;SOMME;80975;e54354d8-6667-11e3-a7ff-01f464e0362d;641931.8628000021;6970609.750500001;2.193484241391459;49.83164196675783;49.83164196675783,2.193484241391459;49.8316419667,2.19348424139;"{""coordinates"": [2.193484241391458, 49.83164196674051], ""type"": ""Point""}"
87712679;Chaugey;N;O;868000;1;346+579;LOSNE;COTE-D'OR;3667;c1117a0e-f312-11e3-90ff-015864e0362d;871042.9818999991;6667263.558600001;5.254762706461732;47.08364465573615;47.08364465573615,5.254762706461732;47.0836446557,5.25476270646;"{""coordinates"": [5.254762706461732, 47.08364465572255], ""type"": ""Point""}"
87763425;Chorges;O;O;915000;1;282+455;CHORGES;HAUTES-ALPES;3717;296957f4-dfbc-11e3-a2ff-01a464e0362d;959830.0381999984;6388345.2597;6.271773650688589;44.545727228563074;44.545727228563074,6.271773650688589;44.5457272285,6.27177365069;"{""coordinates"": [6.271773650688589, 44.54572722854224], ""type"": ""Point""}"
87174466;La Veuve;O;N;081000;1;179+900;LA VEUVE;MARNE;8342;d970fbca-6667-11e3-89ff-01f464e0362d;796807.6240999997;6880993.8475;4.323629130883944;49.02154237363691;49.02154237363691,4.323629130883944;49.0215423736,4.32362913088;"{""coordinates"": [4.323629130883945, 49.021542373615674], ""type"": ""Point""}"
87741439;Lépin-le-Lac-La Bauche;N;O;903000;1;088+079;LÉPIN-LE-LAC;SAVOIE;5038;d96f8d2e-6667-11e3-89ff-01f464e0362d;915744.487999998;6497349.998500001;5.765188064755025;45.54163587165105;45.54163587165105,5.765188064755025;45.5416358716,5.76518806476;"{""coordinates"": [5.765188064755025, 45.541635871632984], ""type"": ""Point""}"
87164780;Stade-de-France-St-Denis;N;O;272000;1;004+180;SAINT-DENIS;SEINE-SAINT-DENIS;8576;dffe8512-19bf-11e5-82ff-01fc64e0362d;652347.7226999998;6868935.2502;2.349772507710506;48.91864025141908;48.91864025141908,2.349772507710506;48.9186402514,2.34977250771;"{""coordinates"": [2.349772507710504, 48.91864025139731], ""type"": ""Point""}"
87741132;Aix-les-Bains-Le Revard;N;O;900000;1;123+622;AIX-LES-BAINS;SAVOIE;2831;d9df126a-6667-11e3-89ff-01f464e0362d;926352.0353000015;6514020.192000002;5.908892281827733;45.68821941185765;45.68821941185765,5.908892281827733;45.6882194118,5.90889228183;"{""coordinates"": [5.908892281827733, 45.68821941183999], ""type"": ""Point""}"
87001479;Roissy-Aéroport-Charles-de-Gaulle 2-TGV (RER);N;O;076000;1;028+717;LE MESNIL-AMELOT;SEINE-ET-MARNE;8578;e16f4aca-19bf-11e5-a6ff-01fc64e0362d;668544.0345000029;6878818.5156;2.570035507097067;49.0085079715308;49.0085079715308,2.570035507097067;49.0085079715,2.5700355071;"{""coordinates"": [2.570035507097066, 49.00850797150949], ""type"": ""Point""}"
87723387;St-Quentin-Fallavier;O;O;905000;1;026+186;SAINT-QUENTIN-FALLAVIER;ISERE;6654;c06df894-f312-11e3-90ff-015864e0362d;863645.3562000021;6506457.3171;5.100905312185786;45.63806024196341;45.63806024196341,5.100905312185786;45.6380602419,5.10090531219;"{""coordinates"": [5.100905312185786, 45.63806024194561], ""type"": ""Point""}"
87473181;Plouaret-Trégor;N;O;420000;1;530+923;LE VIEUX-MARCHÉ;COTES-D'ARMOR;6025;296e5ab0-dfbc-11e3-a2ff-01a464e0362d;224408.06059999764;6853469.3224;-3.457983953556017;48.606290948971115;48.606290948971115,-3.4579839535560173;48.6062909489,-3.45798395356;"{""coordinates"": [-3.45798395355602, 48.606290948947745], ""type"": ""Point""}"
87713834;St-Julien-Clénay;O;O;849000;1;333+261;SAINT-JULIEN;COTE-D'OR;6521;d9e0bbda-6667-11e3-89ff-01f464e0362d;860475.9362000003;6702761.219900001;5.128141289419931;47.405732348938635;47.405732348938635,5.128141289419931;47.4057323489,5.12814128942;"{""coordinates"": [5.128141289419932, 47.40573234890883], ""type"": ""Point""}"
87745422;Viry;O;N;892000;1;152+395;VIRY;HAUTE-SAVOIE;7302;e165cc88-19bf-11e5-a6ff-01fc64e0362d;933919.5094999969;6562736.742199998;6.03006274975377;46.124035235410346;46.124035235410346,6.03006274975377;46.1240352354,6.03006274975;"{""coordinates"": [6.030062749753771, 46.12403523539393], ""type"": ""Point""}"
87317339;Marquise-Rinxent;O;O;314000;1;270+028;RINXENT;PAS-DE-CALAIS;5385;e15f0904-19bf-11e5-a6ff-01fc64e0362d;610415.3479000032;7079490.017900001;1.731516881842938;50.805390655180474;50.805390655180474,1.7315168818429376;50.8053906552,1.73151688184;"{""coordinates"": [1.731516881842936, 50.80539065516753], ""type"": ""Point""}"
87517912;Bidos;N;O;664000;1;252+535;BIDOS;PYRENEES-ATLANTIQUES;81191;e541eea8-6667-11e3-a7ff-01f464e0362d;406631.67109999806;6237779.4089;-0.606976662345575;43.178929808581245;43.178929808581245,-0.6069766623455745;43.1789298086,-0.606976662346;"{""coordinates"": [-0.606976662345576, 43.17892980855698], ""type"": ""Point""}"
87745430;St-Julien-en-Genevois;O;O;892000;1;157+544;SAINT-JULIEN-EN-GENEVOIS;HAUTE-SAVOIE;6525;29e6236c-dfbc-11e3-a2ff-01a464e0362d;938117.5025999993;6564886.258200001;6.085473821494126;46.141913343428044;46.141913343428044,6.0854738214941255;46.1419133434,6.08547382149;"{""coordinates"": [6.085473821494126, 46.141913343411694], ""type"": ""Point""}"
87313288;St-Remy-en-l'Eau;N;O;272000;1;075+414;SAINT-REMY-EN-L'EAU;OISE;6658;e0463554-19bf-11e5-82ff-01fc64e0362d;658384.9633999988;6930066.4989;2.426086461191058;49.468631616410335;49.468631616410335,2.4260864611910575;49.4686316164,2.42608646119;"{""coordinates"": [2.426086461191057, 49.4686316163913], ""type"": ""Point""}"
87682112;Yerres;N;O;830000;1;019+064;YERRES;ESSONNE;7372;29ac231e-dfbc-11e3-a2ff-01a464e0362d;661835.695100002;6845240.158300001;2.481357750858454;48.70617437531325;48.70617437531325,2.481357750858454;48.7061743753,2.48135775086;"{""coordinates"": [2.481357750858453, 48.7061743752904], ""type"": ""Point""}"
87382879;Montreuil;N;O;973000;1;021+627;VERSAILLES;YVELINES;5649;e19bb838-19bf-11e5-a6ff-01fc64e0362d;637670.8747000024;6856600.695;2.15132568052432;48.806465799538934;48.806465799538934,2.15132568052432;48.8064657995,2.15132568052;"{""coordinates"": [2.151325680524319, 48.8064657995166], ""type"": ""Point""}"
87481085;Doulon;O;N;457000;1;391+900;NANTES;LOIRE-ATLANTIQUE;3996;d9a15ce2-6667-11e3-89ff-01f464e0362d;358284.063500002;6690472.901700001;-1.518465546878543;47.226537871418145;47.226537871418145,-1.5184655468785433;47.2265378714,-1.51846554688;"{""coordinates"": [-1.518465546878545, 47.22653787138732], ""type"": ""Point""}"
87296376;Clermont-les-Fermes;O;N;228000;1;165+672;CLERMONT-LES-FERMES;AISNE;3748;e54ec430-6667-11e3-a7ff-01f464e0362d;767924.7873999998;6951862.236200001;3.94030338978631;49.662228873623384;49.662228873623384,3.94030338978631;49.6622288736,3.94030338979;"{""coordinates"": [3.940303389786309, 49.66222887360528], ""type"": ""Point""}"
87384008;Paris-St-Lazare;N;O;973000;1;000+000;PARIS;PARIS;5937;d96bf676-6667-11e3-89ff-01f464e0362d;650418.9143000022;6864259.758699998;2.324000851373341;48.876449960632634;48.876449960632634,2.3240008513733414;48.8764499606,2.32400085137;"{""coordinates"": [2.32400085137334, 48.87644996061065], ""type"": ""Point""}"
87575845;Lussac-les-Châteaux;O;O;604000;1;377+104;LUSSAC-LES-CHÂTEAUX;VIENNE;8157;d94d9b40-6667-11e3-89ff-01f464e0362d;524758.0269000009;6592007.4518;0.71857024733858;46.405233047183636;46.405233047183636,0.7185702473385802;46.4052330472,0.718570247339;"{""coordinates"": [0.718570247338578, 46.405233047168075], ""type"": ""Point""}"
87751362;Pertuis;N;O;923000;1;076+833;PERTUIS;VAUCLUSE;9402;d9c47450-6667-11e3-89ff-01f464e0362d;901886.2140000015;6290466.092500001;5.503648973811172;43.684422146424524;43.684422146424524,5.503648973811172;43.6844221464,5.50364897381;"{""coordinates"": [5.503648973811172, 43.68442214640146], ""type"": ""Point""}"
87411058;Rouen-Martainville;O;N;340311;1;137+800;ROUEN;SEINE-MARITIME;115101;d9c729e0-6667-11e3-89ff-01f464e0362d;562781.3022999987;6928214.172200002;1.108555617797542;49.438570620868454;49.438570620868454,1.1085556177975415;49.4385706208,1.1085556178;"{""coordinates"": [1.10855561779754, 49.43857062084927], ""type"": ""Point""}"
87393579;Massy-Palaiseau;O;O;990000;4;106+190;PALAISEAU;ESSONNE;5413;d98689a8-6667-11e3-89ff-01f464e0362d;645174.3960999995;6847300.8499;2.254682428866152;48.72350896026942;48.72350896026942,2.2546824288661518;48.7235089602,2.25468242887;"{""coordinates"": [2.254682428866151, 48.72350896024666], ""type"": ""Point""}"
87184531;Voujeaucourt;N;O;852000;1;479+230;VOUJEAUCOURT;DOUBS;7330;2992f37c-dfbc-11e3-a2ff-01a464e0362d;983821.8281999975;6715508.3204;6.770008290026753;47.47894451459476;47.47894451459476,6.770008290026753;47.4789445146,6.77000829003;"{""coordinates"": [6.770008290026753, 47.47894451456533], ""type"": ""Point""}"
87286583;Orchies;N;O;267000;1;022+085;ORCHIES;NORD;5865;d9cd7efe-6667-11e3-89ff-01f464e0362d;717718.9600000009;7042231.1677;3.249248747648426;50.47723062459998;50.47723062459998,3.2492487476484255;50.4772306246,3.24924874765;"{""coordinates"": [3.249248747648425, 50.4772306245856], ""type"": ""Point""}"
87696468;Béard;N;O;760000;1;024+527;BÉARD;NIEVRE;3125;e1470046-19bf-11e5-a6ff-01fc64e0362d;724244.2324000001;6640542.455600001;3.318262991726657;46.864610794532375;46.864610794532375,3.318262991726657;46.8646107945,3.31826299173;"{""coordinates"": [3.318262991726656, 46.86461079451814], ""type"": ""Point""}"
87171348;Bazoches;N;O;205000;1;023+200;BAZOCHES-SUR-VESLES;AISNE;3122;e0143afc-19bf-11e5-82ff-01fc64e0362d;744842.5100999996;6911916.315299999;3.616467770361404;49.305274498556166;49.305274498556166,3.6164677703614037;49.3052744985,3.61646777036;"{""coordinates"": [3.616467770361403, 49.30527449853633], ""type"": ""Point""}"
87723502;Crépieux-la-Pape;N;O;890000;1;011+268;RILLIEUX-LA-PAPE;RHONE;3879;e00b7752-19bf-11e5-82ff-01fc64e0362d;846980.7854999974;6524433.701400001;4.892579585676238;45.80367773368057;45.80367773368057,4.892579585676238;45.8036777337,4.89257958568;"{""coordinates"": [4.892579585676237, 45.80367773366326], ""type"": ""Point""}"
87775346;Boucoiran;N;O;790000;1;693+142;BOUCOIRAN-ET-NOZIÈRES;GARD;3310;d97e50ba-6667-11e3-89ff-01f464e0362d;795256.9020999968;6322241.681400001;4.18754351808406;43.99273014025837;43.99273014025837,4.18754351808406;43.9927301402,4.18754351808;"{""coordinates"": [4.187543518084059, 43.992730140236084], ""type"": ""Point""}"
87584516;Coutras;O;O;570000;3;531+107;COUTRAS;GIRONDE;3862;e1807e1e-19bf-11e5-a6ff-01fc64e0362d;453473.6150999963;6442385.8423000015;-0.13140472065511;45.03671730971117;45.03671730971117,-0.1314047206551098;45.0367173097,-0.131404720655;"{""coordinates"": [-0.131404720655111, 45.03671730969169], ""type"": ""Point""}"
87683003;Sens;O;O;748000;1;179+493;SENS;YONNE;6818;c082e13a-f312-11e3-90ff-015864e0362d;719779.4730999991;6789221.3541;3.266233560473734;48.20304528586767;48.20304528586767,3.266233560473734;48.2030452858,3.26623356047;"{""coordinates"": [3.266233560473733, 48.2030452858422], ""type"": ""Point""}"
87696633;Flez-Cuzy-Tannay;N;O;762000;1;244+504;TANNAY;NIEVRE;8262;d9e379b8-6667-11e3-89ff-01f464e0362d;746427.3461000025;6696034.3434999995;3.615134800485459;47.363016895951745;47.363016895951745,3.615134800485459;47.3630168959,3.61513480049;"{""coordinates"": [3.615134800485459, 47.36301689592169], ""type"": ""Point""}"
87682179;Le Mée;N;O;830000;1;041+322;MEE-SUR-SEINE (LE );SEINE-ET-MARNE;4963;291058b8-dfbc-11e3-a2ff-01a464e0362d;672123.6422000006;6826825.889600001;2.622362332021146;48.54106553995727;48.54106553995727,2.622362332021146;48.5410655399,2.62236233202;"{""coordinates"": [2.622362332021145, 48.54106553993358], ""type"": ""Point""}"
87615369;Montastruc-la-Conseillère;N;O;718000;1;376+469;MONTASTRUC-LA-CONSEILLÈRE;HAUTE-GARONNE;5573;295ff424-dfbc-11e3-a2ff-01a464e0362d;587082.5467000008;6291799.117899999;1.599062342657637;43.71620550202733;43.71620550202733,1.5990623426576371;43.716205502,1.59906234266;"{""coordinates"": [1.599062342657637, 43.71620550200436], ""type"": ""Point""}"
87755371;Carnoules;N;O;930000;1;101+476;CARNOULES;VAR;3493;c0af0598-f312-11e3-90ff-015864e0362d;958673.4104999974;6249476.270300001;6.186694957665186;43.29747018644669;43.29747018644669,6.186694957665186;43.2974701864,6.18669495767;"{""coordinates"": [6.186694957665186, 43.2974701864227], ""type"": ""Point""}"
87471169;St-Senoux-Pléchâtel;N;O;468000;1;399+468;SAINT-SENOUX;ILLE-ET-VILAINE;6674;2934b75e-dfbc-11e3-a2ff-01a464e0362d;344074.8579000011;6766020.973099999;-1.766135330503265;47.89787749005208;47.89787749005208,-1.7661353305032645;47.89787749,-1.7661353305;"{""coordinates"": [-1.766135330503267, 47.89787749002498], ""type"": ""Point""}"
87571638;Azay-le-Rideau;N;O;525000;1;224+581;AZAY-LE-RIDEAU;INDRE-ET-LOIRE;3046;c0d534de-f312-11e3-90ff-015864e0362d;506983.83900000155;6688117.986099999;0.446881290568988;47.26528551119567;47.26528551119567,0.4468812905689877;47.2652855112,0.446881290569;"{""coordinates"": [0.446881290568986, 47.265285511165054], ""type"": ""Point""}"
87571000;Tours;O;O;564300;1;235+763;TOURS;INDRE-ET-LOIRE;7022;d99499f8-6667-11e3-89ff-01f464e0362d;526175.6262999997;6701156.568;0.69555679219247;47.38792066135387;47.38792066135387,0.6955567921924697;47.3879206613,0.695556792192;"{""coordinates"": [0.695556792192468, 47.38792066132393], ""type"": ""Point""}"
87286245;Quesnoy-sur-Deûle;N;O;296000;1;013+750;QUESNOY-SUR-DEÛLE;NORD;6184;d9c31f16-6667-11e3-89ff-01f464e0362d;699664.4804000035;7067935.093699999;2.995258592137319;50.70816916894114;50.70816916894114,2.9952585921373194;50.7081691689,2.99525859214;"{""coordinates"": [2.995258592137318, 50.708169168927775], ""type"": ""Point""}"
87175836;St-Germain-sur-Meuse;O;N;026000;1;088+250;SAINT-GERMAIN-SUR-MEUSE;MEUSE;80794;d9ce7090-6667-11e3-89ff-01f464e0362d;898898.2151999995;6842459.946400002;5.700663797466287;48.65169809135989;48.65169809135989,5.700663797466287;48.6516980913,5.70066379747;"{""coordinates"": [5.700663797466287, 48.65169809133676], ""type"": ""Point""}"
87581009;Bordeaux-St-Jean;O;O;586000;1;000+000;TALENCE;GIRONDE;3298;e001860e-19bf-11e5-82ff-01fc64e0362d;415518.4082000032;6419534.811700001;-0.59966761640612;44.816601952589444;44.816601952589444,-0.59966761640612;44.8166019526,-0.599667616406;"{""coordinates"": [-0.599667616406122, 44.81660195256936], ""type"": ""Point""}"
87781260;Vias;N;O;732000;1;448+900;VIAS;HERAULT;7191;292ff5ac-dfbc-11e3-a2ff-01a464e0362d;734539.9754000008;6246416.9274;3.425534755532907;43.316072850226014;43.316072850226014,3.4255347555329068;43.3160728502,3.42553475553;"{""coordinates"": [3.425534755532906, 43.31607285020207], ""type"": ""Point""}"
87734731;Chamalières-sur-Loire;N;O;798000;1;081+608;CHAMALIÈRES-SUR-LOIRE;HAUTE-LOIRE;3567;d9c5c9a8-6667-11e3-89ff-01f464e0362d;777923.4052999988;6456786.495200001;3.992559029978426;45.20599098230012;45.20599098230012,3.9925590299784264;45.2059909823,3.99255902998;"{""coordinates"": [3.992559029978426, 45.205990982281094], ""type"": ""Point""}"
